crop,year,out_of_range,knn_dist,err_baseline,err_gbm,centred_base,centred_gbm,bias_base,bias_gbm
cartofi,2009,0.0,0.21876833775149418,2.098248998849726,1.576989010412364,-2.174077163707414,-1.77943864557179,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.3980220325948111,0.5473356559507558,0.6019714092536459,0.4715074910930679,0.39952177409421985,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.3133769583082151,1.740759550431107,1.0219791689984663,1.6649313855734191,0.8195295338390403,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.5417009701932693,0.8607719981175368,0.7743445948272711,-0.9366001629752247,-0.9767942299866972,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.3685112303113054,0.021793962019432733,0.3556076517289535,-0.05403420283825522,0.15315801656952743,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.24424846748553214,1.1921434847974561,1.2011053264733595,-1.267971649655144,-1.4035549616327856,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.4624748076050538,0.023218778188112132,0.054123169946642236,-0.09904694304580008,-0.1483264652127838,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.6591901087856857,0.5882149277852351,0.535836117455931,0.5123867629275471,0.3333864822965049,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.03624516162856928,0.6448713713795027,0.04166367477694699,0.12694874872702622,-0.11749183963463494,-0.07550088643239983,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.45731723467459123,0.1842086834482366,0.8010322515932855,0.10838051859054865,0.5985826164338595,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.4176442756996844,0.7570529102051573,0.8878424107844363,0.6812247453474694,0.6853927756250102,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.3683145577979536,1.5450188728579493,0.9958544451738103,-1.6208470377156372,-1.1983040803332363,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.019417050872447605,0.6936656651852178,0.574448119025031,1.1544270922314492,0.49861995416734306,0.9519774570720232,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.37725728464225383,1.180810550620659,0.9265343910302977,-1.256638715478347,-1.1289840261897237,-0.07582816485768795,-0.20244963515942604
cartofi,2009,0.0,0.4219864224225067,2.422234028926158,2.0360716963793637,2.34640586406847,1.8336220612199376,-0.07582816485768795,-0.20244963515942604
cartofi,2010,0.0,0.853728098616186,1.3105793540018462,1.5483720572188915,1.0180345472414736,1.477836387480493,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.8249704141364116,0.4217348460201715,1.350960511883923,0.12919003925979888,-1.4214961816223215,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.15982632055476495,0.2386768216216275,0.08220919806398719,-0.053867985138745134,0.011673528325588656,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.25355170227024326,0.1934252603919111,1.1167044368292363,-0.48597006715228375,-1.1872401065676348,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.39865203181310344,0.5370865205078936,0.08548008810447705,0.24454171374752098,-0.15601575784287558,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.26791390472469,0.2412282077919512,0.3586352712193488,-0.051316598968421445,0.28809960148095026,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.7009584027604497,0.6596869930196987,0.16371228570439644,0.36714218625932604,-0.23424795544279498,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.7559843422913267,0.8708529826041644,0.2806864086241614,0.5783081758437918,-0.3512220783625599,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.6909491747319836,0.5870604488753517,0.8074670528453676,-0.8796052556357243,-0.8780027225837661,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.1954775392483515,0.43977865670394145,0.4209907720627859,0.1472338499435688,0.35045510232438737,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.8405952773799621,0.4343424142810579,0.11849945782386584,0.14179760752068526,-0.18903512756226437,-0.29254480676037264,-0.07053566973839853
